1586571787.47,10.00,25.00,5.00,0
1586571787.53,9.00,25.50,4.50,0
1586571787.59,9.00,25.50,4.50,0
1586571787.66,10.00,25.00,5.00,0
1586571787.73,9.00,25.50,4.50,0
1586571787.79,9.00,25.50,4.50,0
1586571787.86,9.00,25.50,4.50,0
1586571787.92,9.00,25.50,4.50,0
1586571787.99,9.00,25.50,4.50,0
1586571788.05,9.00,25.50,4.50,0
1586571788.12,9.00,25.50,4.50,0
1586571788.18,9.00,25.50,4.50,0
1586571788.25,27.00,16.50,13.50,0
1586571788.31,67.00,-3.50,33.50,0
1586571788.38,76.00,-8.00,38.00,0
1586571788.44,71.00,-5.50,35.50,0
1586571788.51,12.00,24.00,6.00,0
1586571788.58,9.00,25.50,4.50,0
1586571788.64,9.00,25.50,4.50,0
1586571788.71,9.00,25.50,4.50,0
1586571788.77,9.00,25.50,4.50,0
1586571788.84,10.00,25.00,5.00,0
1586571788.90,27.00,16.50,13.50,0
1586571788.97,61.00,-0.50,30.50,0
1586571789.03,75.00,-7.50,37.50,0
1586571789.10,61.00,-0.50,30.50,0
1586571789.16,14.00,23.00,7.00,0
1586571789.23,10.00,25.00,5.00,0
1586571789.30,10.00,25.00,5.00,0
1586571789.36,9.00,25.50,4.50,0
1586571789.43,13.00,23.50,6.50,0
1586571789.49,49.00,5.50,24.50,0
1586571789.56,71.00,-5.50,35.50,0
1586571789.62,74.00,-7.00,37.00,0
1586571789.69,42.00,9.00,21.00,0
1586571789.76,9.00,25.50,4.50,0
1586571789.82,10.00,25.00,5.00,0
1586571789.89,10.00,25.00,5.00,0
1586571789.95,10.00,25.00,5.00,0
1586571790.02,10.00,25.00,5.00,0
1586571790.08,19.00,20.50,9.50,0
1586571790.15,57.00,1.50,28.50,0
1586571790.21,74.00,-7.00,37.00,0
1586571790.28,65.00,-2.50,32.50,0
1586571790.34,18.00,21.00,9.00,0
1586571790.41,9.00,25.50,4.50,0
1586571790.48,9.00,25.50,4.50,0
1586571790.54,9.00,25.50,4.50,0
1586571790.61,9.00,25.50,4.50,0
1586571790.67,38.00,11.00,19.00,0
1586571790.74,65.00,-2.50,32.50,0
1586571790.80,73.00,-6.50,36.50,0
1586571790.87,35.00,12.50,17.50,0
1586571790.94,9.00,25.50,4.50,0
1586571791.00,9.00,25.50,4.50,0
1586571791.07,8.00,26.00,4.00,0
1586571791.13,9.00,25.50,4.50,0
1586571791.20,9.00,25.50,4.50,0
1586571791.26,44.00,8.00,22.00,0
1586571791.33,71.00,-5.50,35.50,0
1586571791.39,74.00,-7.00,37.00,0
1586571791.46,38.00,11.00,19.00,0
1586571791.53,9.00,25.50,4.50,0
1586571791.59,9.00,25.50,4.50,0
1586571791.66,9.00,25.50,4.50,0
1586571791.72,9.00,25.50,4.50,0
1586571791.79,15.00,22.50,7.50,0
1586571791.85,55.00,2.50,27.50,0
1586571791.92,74.00,-7.00,37.00,0
1586571791.98,72.00,-6.00,36.00,0
1586571792.05,26.00,17.00,13.00,0
1586571792.12,9.00,25.50,4.50,0
1586571792.18,9.00,25.50,4.50,0
1586571792.25,9.00,25.50,4.50,0
1586571792.31,9.00,25.50,4.50,0
1586571792.38,10.00,25.00,5.00,0
1586571792.44,49.00,5.50,24.50,0
1586571792.51,74.00,-7.00,37.00,0
1586571792.57,71.00,-5.50,35.50,0
1586571792.64,41.00,9.50,20.50,0
1586571792.70,8.00,26.00,4.00,0
1586571792.77,8.00,26.00,4.00,0
1586571792.84,8.00,26.00,4.00,0
1586571792.90,7.00,26.50,3.50,0
1586571792.97,8.00,26.00,4.00,0
1586571793.03,47.00,6.50,23.50,0
1586571793.10,74.00,-7.00,37.00,0
1586571793.17,76.00,-8.00,38.00,0
1586571793.24,76.00,-8.00,38.00,0
1586571793.30,78.00,-9.00,39.00,0
1586571793.37,76.00,-8.00,38.00,0
1586571793.43,77.00,-8.50,38.50,0
1586571793.50,76.00,-8.00,38.00,0
1586571793.56,76.00,-8.00,38.00,0
1586571793.63,74.00,-7.00,37.00,0
1586571793.70,74.00,-7.00,37.00,0
1586571793.76,75.00,-7.50,37.50,0
1586571793.83,75.00,-7.50,37.50,0
1586571793.89,75.00,-7.50,37.50,0
1586571793.96,75.00,-7.50,37.50,0
1586571794.02,75.00,-7.50,37.50,0
1586571794.09,76.00,-8.00,38.00,0
1586571794.15,77.00,-8.50,38.50,0
1586571794.22,77.00,-8.50,38.50,0
1586571794.28,75.00,-7.50,37.50,0
1586571794.35,75.00,-7.50,37.50,0
1586571794.41,75.00,-7.50,37.50,0
1586571794.47,77.00,-8.50,38.50,0
1586571794.54,75.00,-7.50,37.50,0
1586571794.61,75.00,-7.50,37.50,0
1586571794.67,13.00,23.50,6.50,0
1586571794.74,7.00,26.50,3.50,0
1586571794.80,8.00,26.00,4.00,0
1586571794.87,8.00,26.00,4.00,0
1586571794.93,8.00,26.00,4.00,0
1586571794.99,9.00,25.50,4.50,0
1586571795.06,5.00,27.50,2.50,0
1586571795.12,6.00,27.00,3.00,0
1586571795.19,9.00,25.50,4.50,0
1586571795.25,31.00,14.50,15.50,0
1586571795.32,58.00,1.00,29.00,0
1586571795.38,67.00,-3.50,33.50,0
1586571795.45,34.00,13.00,17.00,0
1586571795.52,9.00,25.50,4.50,0
1586571795.58,8.00,26.00,4.00,0
1586571795.65,9.00,25.50,4.50,0
1586571795.71,10.00,25.00,5.00,0
1586571795.78,10.00,25.00,5.00,0
1586571795.84,13.00,23.50,6.50,0
1586571795.91,45.00,7.50,22.50,0
1586571795.97,70.00,-5.00,35.00,0
1586571796.04,68.00,-4.00,34.00,0
1586571796.11,22.00,19.00,11.00,0
1586571796.17,10.00,25.00,5.00,0
1586571796.24,10.00,25.00,5.00,0
1586571796.30,10.00,25.00,5.00,0
1586571796.37,10.00,25.00,5.00,0
1586571796.43,10.00,25.00,5.00,0
1586571796.50,27.00,16.50,13.50,0
1586571796.56,64.00,-2.00,32.00,0
1586571796.63,76.00,-8.00,38.00,0
1586571796.70,58.00,1.00,29.00,0
1586571796.76,15.00,22.50,7.50,0
1586571796.83,10.00,25.00,5.00,0
1586571796.89,10.00,25.00,5.00,0
1586571796.96,10.00,25.00,5.00,0
1586571797.02,10.00,25.00,5.00,0
1586571797.09,11.00,24.50,5.50,0
1586571797.15,44.00,8.00,22.00,0
1586571797.22,69.00,-4.50,34.50,0
1586571797.28,75.00,-7.50,37.50,0
1586571797.35,44.00,8.00,22.00,0
1586571797.41,9.00,25.50,4.50,0
1586571797.48,10.00,25.00,5.00,0
1586571797.54,10.00,25.00,5.00,0
1586571797.61,10.00,25.00,5.00,0
1586571797.67,9.00,25.50,4.50,0
1586571797.74,11.00,24.50,5.50,0
1586571797.81,41.00,9.50,20.50,0
1586571797.87,72.00,-6.00,36.00,0
1586571797.94,74.00,-7.00,37.00,0
1586571798.00,42.00,9.00,21.00,0
1586571798.07,9.00,25.50,4.50,0
1586571798.13,9.00,25.50,4.50,0
1586571798.20,9.00,25.50,4.50,0
1586571798.26,9.00,25.50,4.50,0
1586571798.33,10.00,25.00,5.00,0
1586571798.39,49.00,5.50,24.50,0
1586571798.46,76.00,-8.00,38.00,0
1586571798.53,72.00,-6.00,36.00,0
1586571798.59,30.00,15.00,15.00,0
1586571798.66,8.00,26.00,4.00,0
1586571798.72,8.00,26.00,4.00,0
1586571798.79,8.00,26.00,4.00,0
1586571798.86,8.00,26.00,4.00,0
1586571798.92,15.00,22.50,7.50,0
1586571798.99,53.00,3.50,26.50,0
1586571799.05,73.00,-6.50,36.50,0
1586571799.12,51.00,4.50,25.50,0
1586571799.18,8.00,26.00,4.00,0
1586571799.25,10.00,25.00,5.00,0
1586571799.31,10.00,25.00,5.00,0
1586571799.38,9.00,25.50,4.50,0
1586571799.44,10.00,25.00,5.00,0
1586571799.51,10.00,25.00,5.00,0
1586571799.58,9.00,25.50,4.50,0
1586571799.64,9.00,25.50,4.50,0
1586571799.71,10.00,25.00,5.00,0
1586571799.78,10.00,25.00,5.00,0
1586571799.84,10.00,25.00,5.00,0
1586571799.91,10.00,25.00,5.00,0
1586571799.97,11.00,24.50,5.50,0
1586571800.04,18.00,21.00,9.00,0
1586571800.10,56.00,2.00,28.00,0
1586571800.17,69.00,-4.50,34.50,0
1586571800.23,56.00,2.00,28.00,0
1586571800.30,16.00,22.00,8.00,0
1586571800.37,11.00,24.50,5.50,0
1586571800.43,11.00,24.50,5.50,0
1586571800.50,11.00,24.50,5.50,0
1586571800.56,11.00,24.50,5.50,0
1586571800.63,11.00,24.50,5.50,0
1586571800.69,13.00,23.50,6.50,0
1586571800.76,44.00,8.00,22.00,0
1586571800.82,60.00,0.00,30.00,0
1586571800.89,62.00,-1.00,31.00,0
1586571800.95,30.00,15.00,15.00,0
1586571801.02,11.00,24.50,5.50,0
1586571801.08,12.00,24.00,6.00,0
1586571801.15,13.00,23.50,6.50,0
1586571801.21,12.00,24.00,6.00,0
1586571801.28,13.00,23.50,6.50,0
1586571801.34,24.00,18.00,12.00,0
1586571801.41,56.00,2.00,28.00,0
1586571801.47,70.00,-5.00,35.00,0
1586571801.54,50.00,5.00,25.00,0
1586571801.60,13.00,23.50,6.50,0
1586571801.67,12.00,24.00,6.00,0
1586571801.74,11.00,24.50,5.50,0
1586571801.80,12.00,24.00,6.00,0
1586571801.87,12.00,24.00,6.00,0
1586571801.93,13.00,23.50,6.50,0
1586571802.00,44.00,8.00,22.00,0
1586571802.07,70.00,-5.00,35.00,0
1586571802.13,68.00,-4.00,34.00,0
1586571802.20,31.00,14.50,15.50,0
1586571802.26,11.00,24.50,5.50,0
1586571802.33,11.00,24.50,5.50,0
1586571802.39,11.00,24.50,5.50,0
1586571802.46,11.00,24.50,5.50,0
1586571802.52,12.00,24.00,6.00,0
1586571802.59,33.00,13.50,16.50,0
1586571802.65,67.00,-3.50,33.50,0
1586571802.72,73.00,-6.50,36.50,0
1586571802.78,57.00,1.50,28.50,0
1586571802.85,13.00,23.50,6.50,0
1586571802.92,11.00,24.50,5.50,0
1586571802.98,11.00,24.50,5.50,0
1586571803.05,11.00,24.50,5.50,0
1586571803.11,12.00,24.00,6.00,0
1586571803.17,13.00,23.50,6.50,0
1586571803.24,33.00,13.50,16.50,0
1586571803.30,37.00,11.50,18.50,0
1586571803.37,35.00,12.50,17.50,0
1586571807.41,38.00,11.00,19.00,1
1586571807.48,38.00,11.00,19.00,1
1586571807.55,44.00,8.00,22.00,1
1586571807.61,58.00,1.00,29.00,1
1586571807.68,37.00,11.50,18.50,1
1586571807.75,16.00,22.00,8.00,1
1586571807.81,12.00,24.00,6.00,1
1586571807.88,12.00,24.00,6.00,1
1586571807.94,13.00,23.50,6.50,1
1586571808.01,20.00,20.00,10.00,1
1586571808.07,46.00,7.00,23.00,1
1586571808.14,66.00,-3.00,33.00,1
1586571808.21,65.00,-2.50,32.50,1
1586571808.27,20.00,20.00,10.00,1
1586571808.34,11.00,24.50,5.50,1
1586571808.40,12.00,24.00,6.00,1
1586571808.47,11.00,24.50,5.50,1
1586571808.54,14.00,23.00,7.00,1
1586571808.60,35.00,12.50,17.50,1
1586571808.67,63.00,-1.50,31.50,1
1586571808.73,70.00,-5.00,35.00,1
1586571808.80,54.00,3.00,27.00,1
1586571808.86,15.00,22.50,7.50,1
1586571808.93,11.00,24.50,5.50,1
1586571808.99,11.00,24.50,5.50,1
1586571809.06,11.00,24.50,5.50,1
1586571809.12,11.00,24.50,5.50,1
1586571809.19,15.00,22.50,7.50,1
1586571809.25,48.00,6.00,24.00,1
1586571809.32,75.00,-7.50,37.50,1
1586571809.38,68.00,-4.00,34.00,1
1586571809.45,33.00,13.50,16.50,1
1586571809.52,11.00,24.50,5.50,1
1586571809.58,10.00,25.00,5.00,1
1586571809.65,10.00,25.00,5.00,1
1586571809.72,10.00,25.00,5.00,1
1586571809.78,11.00,24.50,5.50,1
1586571809.85,32.00,14.00,16.00,1
1586571809.92,68.00,-4.00,34.00,1
1586571809.98,75.00,-7.50,37.50,1
1586571810.05,51.00,4.50,25.50,1
1586571810.12,10.00,25.00,5.00,1
1586571810.18,9.00,25.50,4.50,1
1586571810.25,9.00,25.50,4.50,1
1586571810.31,8.00,26.00,4.00,1
1586571810.38,8.00,26.00,4.00,1
1586571810.44,12.00,24.00,6.00,1
1586571810.51,51.00,4.50,25.50,1
1586571810.57,75.00,-7.50,37.50,1
1586571810.64,73.00,-6.50,36.50,1
1586571810.71,26.00,17.00,13.00,1
1586571810.77,34.00,13.00,17.00,1
1586571810.84,36.00,12.00,18.00,1
1586571810.90,35.00,12.50,17.50,1
